volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),WT LC[24May2024_CA-CTD_T188C] (UV),volume (mL),WT LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),BSA LC[24May2024_CA-CTD_T188C] (UV),volume (mL),BSA LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),WT[23May2024_CA-CTD_T188C] (UV),volume (mL),WT[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),BSA[23May2024_CA-CTD_T188C] (UV),volume (mL),BSA[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (Molar mass)
0.85332863869863,0.00171063334562273,18.129065146674,112106.177279185,0.851286731830289,-0.021865985568439,,,0.854695305365297,0.0032576600472946,,,0.85833674945285,0.00121252029654679,,,0.851736972031964,-0.00110495476206775,,,0.852195065163623,0.00460811971670246,17.5808035955895,16142.9854790932,0.857203416119517,-0.000155518180070219,13.6717780038206,154898.860595155,0.85628674945285,0.000887600651340359,17.5764783511419,16123.7468768334
0.861745918949772,0.00171061946935003,18.1374824269251,144521.196727628,0.859704009703197,-0.0218245906161263,,,0.863112585616438,0.0032594184573425,,,0.866754027500238,0.00120982594073441,,,0.860154252283105,-0.00107534494874319,,,0.86061234303653,0.00460620164758859,17.5892208734624,16335.3084694392,0.865620694166904,-0.000158840534254242,13.6801952818679,155651.155962261,0.864704027500238,0.000886911902422696,17.5848956291893,16120.3925128893
0.870163199200913,0.00171302543346555,18.1458997071763,183408.772471199,0.868121287576104,-0.0217899772158774,,,0.87152986586758,0.00329063046493703,,,0.875171305547626,0.00120720360379424,,,0.868571532534247,-0.00105705506620333,,,0.869029620909437,0.00460389738512113,17.5976381513353,16495.333075155,0.874037972214293,-0.000162000608762069,13.6886125599153,156248.235779826,0.873121305547626,0.000886176845823635,17.5933129072367,16154.003252056
0.878580479452055,0.00171275971835714,18.1543169874274,204333.994420537,0.876538565449011,-0.0217614672454433,,,0.879947146118722,0.00332445791244734,,,0.883588583595014,0.00120465983426205,,,0.876988812785388,-0.00107123160789762,,,0.877446898782344,0.00460068407943174,17.6060554292082,16644.7261929391,0.882455250261681,-0.000165021652284872,13.6970298379627,156799.88772757,0.881538583595014,0.000885398886335803,17.6017301852841,16200.9926071114
0.886997759703196,0.00171010371883857,18.1627342676785,186768.036433208,0.884955843321918,-0.0217606854676138,,,0.888364426369863,0.00335782662496252,,,0.892005861642402,0.00120119406200363,,,0.88540609303653,-0.00110069575823226,,,0.885864176655251,0.00459670666178924,17.6144727070811,16449.0772637752,0.890872528309068,-0.000163660256606684,13.7054471160101,157158.221594521,0.889955861642402,0.000884034050556424,17.6101474633314,16205.757818271
0.895415039954338,0.00166681214001771,18.1711515479297,153444.251259741,0.893373121194825,-0.0217069319935882,,,0.896781706621005,0.00337871985687327,,,0.90042313968979,0.0011965308894349,,,0.893823373287671,-0.00108459173573385,,,0.894281454528158,0.00459257119860003,17.622889984954,16191.6526353803,0.899289806356456,-0.000161388191022181,13.7138643940575,157482.833459894,0.89837313968979,0.000882781307032553,17.6185647413788,16200.2230165503
0.903832320205479,0.00162500235773604,18.1795688281808,137747.971605578,0.901790399067732,-0.0215988677702455,,,0.905198986872146,0.00338855116045518,,,0.908840417737178,0.00119350270052655,,,0.902240653538813,-0.00108111347541043,,,0.902698732401065,0.0045879683565425,17.6313072628269,16059.0356804954,0.907707084403844,-0.000158353161129683,13.7222816721049,158299.49424718,0.906790417737178,0.000881633803063664,17.6269820194262,16100.586642512
0.912249600456621,0.00158186719489043,18.187986108432,111613.019569544,0.910207676940639,-0.0215119203104605,,,0.913616267123288,0.00338974293842172,,,0.917257695784566,0.00119082675659722,,,0.910657933789954,-0.00108928415709369,,,0.911116010273973,0.00458295321053458,17.6397245406998,16001.2427771204,0.916124362451232,-0.000155608265852545,13.7306989501523,159531.260173069,0.915207695784566,0.000880240717048697,17.6353992974736,15983.4072043669
0.920666880707763,0.00153753810325149,18.1964033886831,84945.2591110922,0.918624954813547,-0.0214442177880996,,,0.922033547374429,0.00343027416504772,,,0.925674973831954,0.00118844599929224,,,0.919075214041096,-0.00112199200021832,,,0.91953328814688,0.00457804644635944,17.6481418185728,15984.2163008022,0.92454164049862,-0.00015415981611624,13.7391162281997,160321.804368087,0.923624973831954,0.000877762293030061,17.643816575521,15944.5887595682
0.929084160958904,0.00149666529574534,18.2048206689342,86030.7587590834,0.927042232686454,-0.0214090886090858,,,0.930450827625571,0.00345079747521749,,,0.934092251879342,0.00118460028754711,,,0.927492494292237,-0.00114115329461664,,,0.927950566019787,0.00457358817736409,17.6565590964457,16003.1150646159,0.932958918546008,-0.00015385769585091,13.747533506247,161417.80042981,0.932042251879342,0.000872871072745695,,
0.937501441210046,0.00148213215350051,18.2132379491854,91991.3952156936,0.935459510559361,-0.0214305418259392,,,0.938868107876712,0.00345317187362611,,,0.94250952992673,0.00118196217119117,,,0.935909774543379,-0.00114185169006357,,,0.936367843892694,0.00456938559475432,17.6649763743186,16058.7292349121,0.941376196593396,-0.000153300268291348,13.7559507842944,162740.256010298,0.94045952992673,0.000865486968244026,,
0.945918721461187,0.00150444047256764,18.2216552294365,102433.272555289,0.943876788432268,-0.0215152458527673,,,0.947285388127854,0.00341776980025492,,,0.950926807974117,0.00118131514707525,,,0.944327054794521,-0.00110708172815196,,,0.944785121765601,0.00456540499396591,17.6733936521915,16149.7056950414,0.949793474640784,-0.000150644380096313,13.7643680623418,164055.281985353,0.948876807974118,0.000859031879682988,,
0.954336001712329,0.00154560628760733,18.2300725096877,143173.262812791,0.952294066305175,-0.0216226881644971,,,0.955702668378996,0.00333821837476735,,,0.959344086021505,0.00118257953565455,,,0.952744335045662,-0.00104951106202522,,,0.953202399638508,0.00456177791263314,17.6818109300644,16274.0695229283,0.958210752688172,-0.000147462709515512,13.7727853403892,165394.176259031,0.957294086021505,0.000856059990677172,,
0.96275328196347,0.00159010146265088,18.2384897899388,169362.079884994,0.960711344178082,-0.0216792975697548,,,0.964119948630137,0.0033025231773626,,,0.967761364068893,0.00118437002457017,,,0.961161615296804,-0.000990479563284017,,,0.961619677511416,0.00455817047927942,17.6902282079373,16259.6315177327,0.96662803073556,-0.000145232730383906,13.7812026184366,166963.091174424,0.965711364068893,0.000856340445920448,,
0.971170562214612,0.00163038684348495,18.24690707019,171015.482512978,0.96912862205099,-0.0216831871707096,,,0.972537228881279,0.00328509077219515,,,0.976178642116281,0.00118578985348847,,,0.969578895547945,-0.000960735697762905,,,0.970036955384323,0.00455457726657053,17.6986454858102,16292.1863571222,0.975045308782948,-0.000143850852807554,13.789619896484,168092.685265791,0.974128642116281,0.000857642725321259,,
0.979587842465753,0.0016669088609358,18.2553243504411,114958.835511572,0.977545899923897,-0.0216352210046543,,,0.98095450913242,0.00325599464948036,,,0.984595920163669,0.00118687605735484,,,0.977996175799087,-0.00095696177220931,,,0.97845423325723,0.00454947241338622,17.7070627636831,16297.341747827,0.983462586830336,-0.000143055611417993,13.7980371745314,168757.156664138,0.982545920163669,0.000859129626681834,,
0.988005122716895,0.00170420213774328,18.2637416306922,98346.1999601486,0.985963177796804,-0.0215710099109185,,,0.989371789383562,0.0032163782770479,,,0.993013198211057,0.00118717593646541,,,0.986413456050228,-0.000991361377617035,,,0.986871511130137,0.00454428928718776,17.715480041556,16274.6956569073,0.991879864877724,-0.000142771395525787,13.8064544525788,169094.08885948,0.990963198211057,0.000859798668093256,,
0.996422402968036,0.00174198706571214,18.2721589109434,148010.903229003,0.994380455669711,-0.0215108622559448,,,0.997789069634703,0.00316965156341295,,,1.00143047625845,0.00118526079136386,,,0.99483073630137,-0.00100700760220283,,,0.995288789003044,0.00454087471035611,17.7238973194289,16272.22879732,1.00029714292511,-0.000147843255051888,13.8148717306261,169680.577636748,0.999380476258445,0.000859740508207402,,
1.00483968321918,0.00177733578701732,18.2805761911945,-553071.442250835,1.00279773354262,-0.021479785294123,,,1.00620634988584,0.00313233396516581,,,1.00984775430583,0.00118242792807024,,,1.00324801655251,-0.00100166811524261,,,1.00370606687595,0.0045374869220705,17.7323145973018,16291.8837666813,1.0087144209725,-0.00015497106269382,13.8232890086735,170961.995751267,1.00779775430583,0.000859744606445187,,
1.01325696347032,0.0018034032308002,18.2889934714457,-231617.904495046,1.01121501141553,-0.0214744233600298,,,1.01462363013699,0.00310984304024678,,,1.01826503235322,0.00117963000298421,,,1.01166529680365,-0.000999159668215331,,,1.01212334474886,0.00453410493268378,17.7407318751747,16315.3935402334,1.01713169901989,-0.000162224589410784,13.8317062867209,170661.243965949,1.01621503235322,0.000859862453950921,,
1.02167424372146,0.00182128150571344,18.2974107516968,-195829.658548769,1.01963228928843,-0.0215090513351973,,,1.02304091038813,0.00315221772115098,,,1.02668231040061,0.00117552870227192,,,1.02008257705479,-0.000999369677136502,,,1.02054062262177,0.00452991846222352,,,1.02554897706728,-0.000167009000364502,13.8401235647683,171377.183207347,1.02463231040061,0.000859780706248749,,
1.0300915239726,0.0018246324011483,18.3058280319479,-351044.159130162,1.02804956716134,-0.0215120437271271,,,1.03145819063927,0.00317459134420589,,,1.035099588448,0.00117045017523842,,,1.02849985730594,-0.00105919122026986,,,1.02895790049467,0.00452488829189201,,,1.03396625511466,-0.000169230748416792,13.8485408428157,173113.62864889,1.033049588448,0.000859520977806002,,
1.03850880422374,0.00182184669629234,18.3142453121991,-868380.009254342,1.03646684503425,-0.0215105950697353,,,1.03987547089041,0.00317859470776546,,,1.04351686649538,0.00116526415006717,,,1.03691713755708,-0.00110971372001151,,,1.03737517836758,0.00451960142584892,,,1.04238353316205,-0.00016960521365307,13.8569581208631,175405.992771297,1.04146686649538,0.000858377132865423,,
1.04692608447489,0.00181661959558769,,,1.04488412290715,-0.0215097272448688,,,1.04829275114155,0.00315004413872417,,,1.05193414454277,0.00116133587225658,,,1.04533441780822,-0.0011056100187767,,,1.04579245624049,0.00451372116636726,,,1.05080081120944,-0.00016593576244785,13.8653753989105,177026.953553846,1.04988414454277,0.000857190100087393,,
1.05534336472603,0.00180809024317009,,,1.05330140078006,-0.0215094153590432,,,1.05671003139269,0.00311559734466274,,,1.06035142259016,0.0011588786892047,,,1.05375169805936,-0.00110230475717685,,,1.05420973411339,0.0045092084915904,,,1.05921808925683,-0.000162761114172296,13.8737926769579,177928.431985677,1.05830142259016,0.000855973841345178,,
1.06376064497717,0.00179606155406788,,,1.06171867865297,-0.0215104939940408,,,1.06512731164384,0.00312599732669387,,,1.06876870063755,0.00115692296839209,,,1.0621689783105,-0.0011002593087241,,,1.0626270119863,0.00450651588601941,,,1.06763536730422,-0.000160726408722845,13.8822099550053,178857.866138837,1.06671870063755,0.000854549092760842,,
1.07217792522831,0.0017809770081185,,,1.07013595652588,-0.0215259761993973,,,1.07354459189498,0.00312048923396733,,,1.07718597868494,0.00115526162574292,,,1.07058625856164,-0.00111647284486484,,,1.07104428985921,0.004504149091678,,,1.0760526453516,-0.000159695674052886,13.8906272330526,180111.902989544,1.07513597868494,0.00085147332060339,,
1.08059520547945,0.00175645309809568,,,1.07855323439878,-0.0215360216969043,,,1.08196187214612,0.00310042747318112,,,1.08560325673232,0.00115382437591326,,,1.07900353881279,-0.00113597822653933,,,1.07946156773212,0.00450284326932951,,,1.08446992339899,-0.000162823184399446,13.8990445111,180509.720129235,1.08355325673232,0.000847685322736595,,
1.08901248573059,0.00172643906435027,,,1.08697051227169,-0.0215472770541148,,,1.09037915239726,0.00304867987103364,,,1.09402053477971,0.00115258272972472,,,1.08742081906393,-0.00111682706385304,,,1.08787884560502,0.00450132196953366,,,1.09288720144638,-0.000165526144807255,13.9074617891474,181820.315040894,1.09197053477971,0.000845007369266737,,
1.09742976598174,0.00170632015948428,,,1.0953877901446,-0.021559661889189,,,1.0987964326484,0.00298720045765981,,,1.1024378128271,0.0011513436075767,,,1.09583809931507,-0.00108225990118831,,,1.09629612347793,0.00449941593508309,,,1.10130447949377,-0.000167851513392243,13.9158790671948,183446.818174455,1.1003878128271,0.000843035139531195,,
1.10584704623288,0.00168834919294416,,,1.1038050680175,-0.0215950191907554,,,1.10721371289954,0.00297212712572743,,,1.11085509087449,0.00115010500792215,,,1.10425537956621,-0.00105713042467103,,,1.10471340135084,0.00449717118799468,,,1.10972175754116,-0.000170507182311287,13.9242963452422,185641.324620791,1.10880509087449,0.000841677262837557,,
1.11426432648402,0.00167218242093538,,,1.11222234589041,-0.0215750081625157,,,1.11563099315069,0.00296379815703739,,,1.11927236892188,0.00114924686320936,,,1.11267265981735,-0.00104050561464704,,,1.11313067922374,0.00449351111075756,,,1.11813903558854,-0.00017345922210385,13.9327136232896,187721.853907139,1.11722236892188,0.000840625050629904,,
1.12268160673516,0.0016697827030653,,,1.12063962376332,-0.02155444973675,,,1.12404827340183,0.00295796244109199,,,1.12768964696926,0.00114952642301858,,,1.12108994006849,-0.00110407975837151,,,1.12154795709665,0.00448829275221111,,,1.12655631363593,-0.000175223490550403,13.941130901337,188428.108217351,1.12563964696926,0.000840143120743177,,
1.1310988869863,0.00168018671897339,,,1.12905690163623,-0.0215365694566035,,,1.13246555365297,0.0029542767024241,,,1.13610692501665,0.00115013405519093,,,1.12950722031963,-0.00117953510712783,,,1.12996523496956,0.00448287499742507,,,1.13497359168332,-0.000175343204542203,13.9495481793844,189773.00459672,1.13405692501665,0.000839650466848624,,
1.13951616723744,0.00170179145220554,,,1.13747417950913,-0.0215210573944576,,,1.14088283390411,0.00295584473888608,,,1.14452420306404,0.00114989861598037,,,1.13792450057078,-0.00122545671035576,,,1.13838251284247,0.004478583199315,,,1.14339086973071,-0.00017550011451818,13.9579654574317,190827.517434072,1.14247420306404,0.000839142435436377,,
1.14793344748858,0.00173160921424224,,,1.14589145738204,-0.0215018259245245,,,1.14930011415525,0.00295546381274902,,,1.15294148111143,0.00114891315349633,,,1.14634178082192,-0.0012200347083513,,,1.14679979071537,0.00447472728471934,,,1.1518081477781,-0.000176452264699595,13.9663827354791,190321.916323557,1.15089148111143,0.000838014003492997,,
1.15635072773973,0.00176817857561557,,,1.15430873525495,-0.0214829228809966,,,1.15771739440639,0.0029533152793912,,,1.16135875915882,0.00114883567024831,,,1.15475906107306,-0.00116467939404853,,,1.15521706858828,0.00447103200132015,,,1.16022542582548,-0.000178108370628231,13.9748000135265,190814.24504498,1.15930875915882,0.000838254297654871,,
1.16476800799087,0.00180238858143392,,,1.16272601312785,-0.0214681915537093,,,1.16613467465753,0.00294800490171773,,,1.1697760372062,0.00114900414045859,,,1.1631763413242,-0.00109438034701678,,,1.16363434646119,0.00446720253177568,,,1.16864270387287,-0.000177448256782501,13.9832172915739,193667.581417462,1.1677260372062,0.000839042891084531,,
1.17318528824201,0.00182049986720659,,,1.17114329100076,-0.0214571647545938,,,1.17455195490868,0.002923240327355,,,1.17819331525359,0.00114913023633242,,,1.17159362157534,-0.00102409890136325,,,1.17205162433409,0.0044632526793024,,,1.17705998192026,-0.000173364705717952,13.9916345696213,196101.847218538,1.17614331525359,0.000839053345165873,,
1.18160256849315,0.0018243765760672,,,1.17956056887367,-0.0214549860436333,,,1.18296923515982,0.00291261028092592,,,1.18661059330098,0.00114921575604558,,,1.18001090182648,-0.000953975810708633,,,1.180468902207,0.00445861793957744,,,1.18547725996765,-0.000170473618360592,14.0000518476687,198859.797525645,1.18456059330098,0.000838368802517291,,
1.19001984874429,0.00183485791989084,,,1.18797784674658,-0.0214518153628809,,,1.19138651541096,0.00290286648627718,,,1.19502787134837,0.00114786562681061,,,1.18842818207763,-0.000899136796456945,,,1.18888618007991,0.00445427038321694,,,1.19389453801503,-0.000168672458682251,14.0084691257161,199608.376931731,1.19297787134837,0.000836480433007397,,
1.19843712899543,0.00184659656144662,,,1.19639512461948,-0.0214494980506911,,,1.1998037956621,0.00289377495014288,,,1.20344514939576,0.00114665185744924,,,1.19684546232877,-0.000857829886960774,,,1.19730345795282,0.00445033703163967,,,1.20231181606242,-0.000168991592143827,14.0168864037635,200023.247701886,1.20139514939576,0.000834823029455493,,
1.20685440924658,0.00185938158516103,,,1.20481240249239,-0.0214479461667925,,,1.20822107591324,0.00289202290683944,,,1.21186242744314,0.00114482884332832,,,1.20526274257991,-0.000843603740543085,,,1.20572073582572,0.00444654992452496,,,1.21072909410981,-0.000171275623662752,14.0253036818108,201152.562292701,1.20981242744314,0.000833545641428874,,
1.21527168949772,0.00187213595185197,,,1.2132296803653,-0.0214682269155429,,,1.21663835616438,0.00289461349254689,,,1.22027970549053,0.001142675559786,,,1.21368002283105,-0.000886655595123376,,,1.21413801369863,0.0044427965863848,,,1.2191463721572,-0.000173068300129418,14.0337209598582,202661.359995907,1.21822970549053,0.000832684146704608,,
1.22368896974886,0.00187855609036919,,,1.2216469582382,-0.0214495843868605,,,1.22505563641553,0.00289295999095064,,,1.22869698353792,0.00114157944678401,,,1.22209730308219,-0.000931506935212123,,,1.22255529157154,0.00443907041275385,,,1.22756365020459,-0.000171771380064851,14.0421382379056,203458.818777787,1.22664698353792,0.000832377275268886,,
1.23210625,0.00187937146284209,,,1.23006423611111,-0.0213948963337412,,,1.23347291666667,0.00288755154825301,,,1.23711426158531,0.00114049054925982,,,1.23051458333333,-0.00095848484528019,,,1.23097256944444,0.00443527547842539,,,1.23598092825197,-0.000169619141069124,14.050555515953,202035.031827665,1.23506426158531,0.00083292456225445,,
1.24052353025114,0.00187276751349689,,,1.23848151398402,-0.0213310957641003,,,1.24189019691781,0.0028498954953705,,,1.2455315396327,0.00113939779171383,,,1.23893186358448,-0.000976886139183006,,,1.23938984731735,0.0044316284896215,,,1.24439820629936,-0.000166740417401843,14.2441529110429,135960.724962758,1.2434815396327,0.00083381490973186,,
1.24894081050228,0.00188125815076311,,,1.24689879185693,-0.0212762251488183,,,1.25030747716895,0.00279648975799928,,,1.25394881768008,0.00113786182008442,,,1.24734914383562,-0.000949389291040695,,,1.24780712519026,0.00442818354234878,,,1.25281548434675,-0.000163860626777549,14.2525701890903,129919.988723974,1.25189881768008,0.00083454525563499,,
1.25735809075342,0.00189301763089923,,,1.25531606972983,-0.0212293523594441,,,1.25872475742009,0.00272913165490152,,,1.26236609572747,0.0011364150299578,,,1.25576642408676,-0.000912058546136561,,,1.25622440306317,0.00442473688306542,,,1.26123276239414,-0.000160490167937049,14.2609874671377,123619.976688763,1.26031609572747,0.000835130499024331,,
1.26577537100457,0.00190940906700314,,,1.26373334760274,-0.0212061088038667,,,1.26714203767123,0.00267369759558682,,,1.27078337377486,0.00113486507569531,,,1.2641837043379,-0.000874610458470773,,,1.26464168093607,0.00442128667532657,,,1.26965004044153,-0.000157479611696552,14.2694047451851,117560.847597194,1.26873337377486,0.000833707113704265,,
1.27419265125571,0.00192250919287095,,,1.27215062547565,-0.0212296384369167,,,1.27555931792237,0.00262896707745912,,,1.27920065182225,0.00113322340258735,,,1.27260098458904,-0.000871281990880285,,,1.27305895880898,0.00441797022225907,,,1.27806731848891,-0.000154694073522651,14.2778220232325,112468.83266183,1.27715065182225,0.000831063325574479,,
1.28260993150685,0.00193263943702155,,,1.28056790334855,-0.0212500368014775,,,1.28397659817352,0.00259252992425078,,,1.28761792986964,0.00113032885819122,,,1.28101826484018,-0.000898184713899341,,,1.28147623668189,0.00441485796754467,,,1.2864845965363,-0.000152452765912337,14.2862393012799,108709.09663472,1.28556792986964,0.000828744589253573,,
1.29102721175799,0.0019228476925488,,,1.28898518122146,-0.0212699704753202,,,1.29239387842466,0.00256653710451892,,,1.29603520791702,0.00112826483843728,,,1.28943554509132,-0.000917382985564028,,,1.28989351455479,0.00441180198607749,,,1.29490187458369,-0.000150690920128395,14.2946565793273,104662.104577638,1.29398520791702,0.000827310437513748,,
1.29944449200913,0.00190230276918242,,,1.29740245909437,-0.0212895130579165,,,1.3008111586758,0.00254687176580764,,,1.30445248596441,0.00112671592148929,,,1.29785282534247,-0.000922384152036982,,,1.2983107924277,0.00440879395818749,,,1.30331915263108,-0.000154139968913419,14.3030738573746,100700.238372127,1.30240248596441,0.000827104749846893,,
1.30786177226027,0.00188728573989454,,,1.30581973696728,-0.0213247153352699,,,1.30922843892694,0.00253270441245268,,,1.3128697640118,0.0011256150346297,,,1.30627010559361,-0.000924169274536947,,,1.30672807030061,0.00440619195640715,,,1.31173643067847,-0.000156165670407261,14.311491135422,97008.1380544843,1.3108197640118,0.000826889491899931,,
1.31627905251142,0.0018772734881598,,,1.31423701484018,-0.0213613500945692,,,1.31764571917808,0.00253613450075735,,,1.32128704205919,0.0011243515583182,,,1.31468738584475,-0.00092323375688008,,,1.31514534817352,0.00440329520320482,,,1.32015370872585,-0.000157735939933314,14.3199084134694,93978.9815930868,1.31923704205919,0.000826653257362685,,
1.32469633276256,0.00187080463665154,,,1.32265429271309,-0.021390941063121,,,1.32606299942922,0.00255634590639688,,,1.32970432010658,0.0011229395570048,,,1.32310466609589,-0.000920970246822143,,,1.32356262604642,0.00440013321899259,,,1.32857098677324,-0.000160676058293479,14.3283256915168,90194.8339440678,1.32765432010658,0.000826118650498392,,
1.3331136130137,0.0018617352251037,,,1.331071570586,-0.0214142940578645,,,1.33448027968037,0.00257749013174598,,,1.33812159815396,0.0011209324014396,,,1.33152194634703,-0.000908121117017897,,,1.33197990391933,0.00439534987783462,,,1.33698826482063,-0.000164834191118953,14.3367429695642,86928.1972108186,1.33607159815396,0.000825764486746622,,
1.34153089326484,0.00185032275353673,,,1.3394888484589,-0.0214104925577257,,,1.34289755993151,0.00258371244461787,,,1.34653887620135,0.00111960583085005,,,1.33993922659817,-0.000899757460121049,,,1.34039718179224,0.00439004307489222,,,1.34540554286802,-0.000172785333269199,14.3451602476116,84505.7831487677,1.34448887620135,0.000826354440422609,,
1.34994817351598,0.00182997723128581,,,1.34790612633181,-0.0213979861889252,,,1.35131484018265,0.00257669027601644,,,1.35495615424874,0.00111826911443188,,,1.34835650684932,-0.000895449235809905,,,1.34881445966514,0.00438382009551684,,,1.35382282091541,-0.000180081863997998,14.353577525659,81848.1638535011,1.35290615424874,0.000826797352810095,,
1.35836545376712,0.00179317838843432,,,1.35632340420472,-0.0213917194757959,,,1.35973212043379,0.00254251095011386,,,1.36337343229613,0.00111691585421239,,,1.35677378710046,-0.000905807540250793,,,1.35723173753805,0.0043769248935247,,,1.36224009896279,-0.000181167167036764,14.3619948037064,78722.4093230871,1.36132343229613,0.000827100538593969,,
1.36678273401826,0.00176373275113043,,,1.36474068207763,-0.0213910657145123,,,1.36814940068493,0.00243715843956772,,,1.37179071034352,0.00111481552923195,,,1.3651910673516,-0.000922696122204525,,,1.36564901541096,0.00437058388910522,,,1.37065737701018,-0.000183149089238791,14.3704120817538,76265.0348790346,1.36974071034352,0.00082533533779675,,
1.37520001426941,0.00174976516265935,,,1.37315795995053,-0.0214114607997981,,,1.37656668093607,0.00234569213106011,,,1.3802079883909,0.00111107603401466,,,1.37360834760274,-0.000948109503228786,,,1.37406629328387,0.00436598788948033,,,1.37907465505757,-0.000185990008523051,14.3788293598011,74574.633744404,1.3781579883909,0.00082357419851298,,
1.38361729452055,0.00175372809146751,,,1.38157523782344,-0.0214218448756269,,,1.38498396118721,0.00233546433344918,,,1.38862526643829,0.00110775401690515,,,1.38202562785388,-0.000971598706816306,,,1.38248357115677,0.00436353519550437,,,1.38749193310496,-0.000190887931354966,14.3872466378485,73471.6627266057,1.38657526643829,0.000822791206010787,,
1.39203457477169,0.00175916117596961,,,1.38999251569635,-0.0214295186092012,,,1.39340124143836,0.00236621325733517,,,1.39704254448568,0.00110481723476463,,,1.39044290810502,-0.00099181667581733,,,1.39090084902968,0.00436153806593325,,,1.39590921115235,-0.000191292392876944,14.3956639158959,72600.4172525474,1.39499254448568,0.000822373516716293,,
1.40045185502283,0.00176381634992564,,,1.39840979356925,-0.0214348659710465,,,1.4018185216895,0.00240792645337931,,,1.40545982253307,0.00110117634860339,,,1.39886018835616,-0.0010087934698543,,,1.39931812690259,0.00435937135095083,,,1.40432648919973,-0.000191679381498743,14.4040811939433,71608.6032532141,1.40340982253307,0.000822269688067244,,
1.40886913527397,0.00176776950398282,,,1.40682707144216,-0.0214207455991774,,,1.41023580194064,0.00245252324732129,,,1.41387710058045,0.0010977051958063,,,1.40727746860731,-0.00100803801121777,,,1.40773540477549,0.0043570498282839,,,1.41274376724712,-0.000192571042333347,14.4124984719907,70329.4748919772,1.41182710058045,0.000821942509561818,,
1.41728641552511,0.00176481214055719,,,1.41524434931507,-0.0214031105031893,,,1.41865308219178,0.00248663089989501,,,1.42229437862784,0.00109587299306446,,,1.41569474885845,-0.000991977660396675,,,1.4161526826484,0.00435229277758575,,,1.42116104529451,-0.000193909457484333,14.4209157500381,68968.7472458661,1.42024437862784,0.000821414934375062,,
1.42570369577626,0.00175572983943781,,,1.42366162718798,-0.0213825469457669,,,1.42707036244292,0.00251141780014229,,,1.43071165667523,0.00109449076590381,,,1.42411202910959,-0.000975431545164458,,,1.42456996052131,0.00434741903073349,,,1.4295783233419,-0.000193216319453824,14.4293330280855,68056.4866307703,1.42866165667523,0.0008202742464317,,
1.4341209760274,0.00173143088410006,,,1.43207890506088,-0.02137668816058,,,1.43548764269406,0.00250727279685294,,,1.43912893472262,0.0010923184281467,,,1.43252930936073,-0.000993036430624498,,,1.43298723839422,0.00434497198502512,,,1.43799560138929,-0.000190928926263081,14.4377503061329,67488.5263536441,1.43707893472262,0.000818096404062998,,
1.44253825627854,0.00169988761551981,,,1.44049618293379,-0.0213838997546762,,,1.44390492294521,0.00250562300524695,,,1.44754621277001,0.00108944168680735,,,1.44094658961187,-0.00104089567158606,,,1.44140451626712,0.00434215124812424,,,1.44641287943667,-0.000188692957550768,14.4461675841802,66855.7291177272,1.44549621277001,0.000816362477438019,,
1.45095553652968,0.00169462388483603,,,1.4489134608067,-0.0214359289224224,,,1.45232220319635,0.00249976338491184,,,1.45596349081739,0.00108696297645232,,,1.44936386986301,-0.00107116401661678,,,1.44982179414003,0.00433897497460391,,,1.45483015748406,-0.000190676809033185,14.4545848622276,66261.8087414023,1.45391349081739,0.000815127531870868,,
1.45937281678082,0.00169125555542548,,,1.4573307386796,-0.021476254338112,,,1.46073948344749,0.00249015489917614,,,1.46438076886478,0.00108501642570267,,,1.45778115011416,-0.00104956841358932,,,1.45823907201294,0.0043350285040725,,,1.46324743553145,-0.00019639835967979,14.463002140275,66130.4718838913,1.46233076886478,0.000814140544216021,,
1.46779009703196,0.00168848137379729,,,1.46574801655251,-0.0215118026986436,,,1.46915676369863,0.00247579630070271,,,1.47279804691217,0.00108337635539529,,,1.4661984303653,-0.00102633697879857,,,1.46665634988584,0.00433065241525675,,,1.47166471357884,-0.000205867428554143,14.4714194183224,65938.9491913499,1.47074804691217,0.000813293790124038,,
1.4762073772831,0.0016848873408101,,,1.47416529442542,-0.0215432304000906,,,1.47757404394977,0.00248426997260714,,,1.48121532495956,0.00108185124785361,,,1.47461571061644,-0.00101097798289457,,,1.47507362775875,0.00432593277478406,,,1.48008199162622,-0.000211608466639848,14.4798366963698,65668.2680869981,1.47916532495956,0.000812338036483732,,
